date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.50.delayed	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.svg	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.eot	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.eot?	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:10	92216/92216	---M--	200	added ('OK')	application/font-woff	etag:%2216838-65201a0b-7eb41892622a44f7;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.woff	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:19	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.56.delayed	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:19	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.svg	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.eot	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.eot?	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:38	187340/187340	---M--	200	added ('OK')	font/woff2	etag:%222dbcc-65201a0b-3385e36110ac43bb;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.woff2	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:55	78580/78580	---M--	200	added ('OK')	font/woff2	etag:%22132f4-65201a0b-8e38bc05ec0e1563;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.woff2	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-brands-400.woff2	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:42:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300.5c.delayed	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300.svg	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:00	265416/265416	---M--	200	added ('OK')	application/font-woff	etag:%2240cc8-65201a0b-def1c7409b5170be;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-duotone-900.woff	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.eot	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.eot?	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:40	173528/173528	---M--	200	added ('OK')	font/woff2	etag:%222a5d8-65201a0b-3e5084356a85ec2f;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.woff2	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:43	189716/189716	---M--	200	added ('OK')	font/woff2	etag:%222e514-65201a0b-533b0629f69c9e31;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.woff2	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300.woff2	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.62.delayed	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:45	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-65201a0b-2fe1dcb4b0076550;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:46	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.eot	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.eot?	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:43:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.68.delayed	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:44:00	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-65201a0b-662eea312d0dfc6;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-light-300.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-light-300.woff	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:44:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:44:40	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-65201a0b-84de983b65382150;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:44:40	99336/99336	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218408-65201a0b-fc5cb0a8fc4f0b85;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/flaticon.eot?	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/flaticond41d.eot	(from https://validthemes.net/site-template/ventix/assets/css/flaticon-set.css)
15:44:47	55568/55568	---M--	200	added ('OK')	application/font-woff	etag:%22d910-65201a0b-c55223140c65eebb;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/flaticon.woff	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/flaticon.woff	(from https://validthemes.net/site-template/ventix/assets/css/flaticon-set.css)
15:44:57	99168/99168	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2218360-65201a0b-c6934864da5180ae;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/flaticon.ttf	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/flaticon.ttf	(from https://validthemes.net/site-template/ventix/assets/css/flaticon-set.css)
15:45:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/css/flaticon.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/css/flaticon.6f.delayed	(from https://validthemes.net/site-template/ventix/assets/css/flaticon-set.css)
15:45:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/img/shape/35.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/35.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:08	6467/6467	---M--	200	added ('OK')	image/png	etag:%221943-65201a0b-c036eda3883403a0;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/10.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/10.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:12	6303/6303	---M--	200	added ('OK')	image/png	etag:%22189f-65201a0b-4cefccab06f22aa;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/1.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/1.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:17	4584/4584	---M--	200	added ('OK')	image/png	etag:%2211e8-65201a0b-2c5ecac5fe7b5b7f;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/3.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/3.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:17	141036/141036	---M--	200	added ('OK')	font/woff2	etag:%22226ec-65201a0b-3a3fd1a8c1f89b44;;;%22	https://validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.woff2	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/ventix/assets/css/font-awesome.min.css)
15:45:18	2476/2476	---M--	200	added ('OK')	image/png	etag:%229ac-65201a0b-b326eadf0619db4e;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/5.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/5.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:18	1703/1703	---M--	200	added ('OK')	image/png	etag:%226a7-65201a0b-8a3f81b717873f52;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/11.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/11.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:24	2317/2317	---M--	200	added ('OK')	image/png	etag:%2290d-65201a0b-58a5e534536607ad;;;%22	https://validthemes.net/site-template/ventix/assets/img/preloader-icon.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/preloader-icon.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:27	2289/2289	---M--	200	added ('OK')	image/png	etag:%228f1-65201a0b-25e6a9bafe15379e;;;%22	https://validthemes.net/site-template/ventix/assets/img/preloader-icon-light.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/preloader-icon-light.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:30	8560/8560	---M--	200	added ('OK')	image/png	etag:%222170-65201a0b-de52d400306dff6e;;;%22	https://validthemes.net/site-template/ventix/assets/img/logo-light.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/logo-light.png	(from https://validthemes.net/site-template/ventix/index.html)
15:45:35	6213/6213	---M--	200	added ('OK')	image/png	etag:%221845-65201a0b-852d7c334e98f62;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/6.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/6.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:45:49	27159/27159	---M--	200	added ('OK')	image/jpeg	etag:%226a17-65201a0b-6eb8ad7e8d07d5b;;;%22	https://validthemes.net/site-template/ventix/assets/img/portfolio/5.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/portfolio/5.jpg	(from https://validthemes.net/site-template/ventix/index.html)
15:45:59	107873/107873	---M--	200	added ('OK')	image/png	etag:%221a561-65201a0b-c6c34a47b2b73f49;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/banner-1.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/banner-1.png	(from https://validthemes.net/site-template/ventix/index.html)
15:45:59	115538/115538	---M--	200	added ('OK')	image/jpeg	etag:%221c352-65201a0b-58c98142db15c398;;;%22	https://validthemes.net/site-template/ventix/assets/img/illustration/2.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/illustration/2.jpg	(from https://validthemes.net/site-template/ventix/index.html)
15:46:38	249880/249880	---M--	200	added ('OK')	image/png	etag:%223d018-65201a0b-466b1564442ccacd;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/overlay-bg.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/overlay-bg.png	(from https://validthemes.net/site-template/ventix/assets/css/style.css)
15:47:07	5801/5801	---M--	200	added ('OK')	image/png	etag:%2216a9-65201a0b-7b0bbc56fcf4a6d2;;;%22	https://validthemes.net/site-template/ventix/assets/img/icon/call.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/icon/call.png	(from https://validthemes.net/site-template/ventix/index.html)
15:47:10	2127/2127	---M--	200	added ('OK')	image/png	etag:%2284f-65201a0b-c71019e55535de52;;;%22	https://validthemes.net/site-template/ventix/assets/img/menu-icon.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/menu-icon.png	(from https://validthemes.net/site-template/ventix/index-vcard-light.html)
15:47:16	5777/5777	---M--	200	added ('OK')	image/png	etag:%221691-65201a0b-948f71f03b7ea9f;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/8.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/8.png	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:26	5403/5403	---M--	200	added ('OK')	image/png	etag:%22151b-65201a0b-8d53b0e32795881;;;%22	https://validthemes.net/site-template/ventix/assets/img/icon/react.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/icon/react.png	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:28	5101/5101	---M--	200	added ('OK')	image/png	etag:%2213ed-65201a0b-6f0d5bc764c09522;;;%22	https://validthemes.net/site-template/ventix/assets/img/icon/python.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/icon/python.png	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:36	10102/10102	---M--	200	added ('OK')	image/png	etag:%222776-65201a0b-6dbd58806b817ce7;;;%22	https://validthemes.net/site-template/ventix/assets/img/icon/ruby.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/icon/ruby.png	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:41	22581/22581	---M--	200	added ('OK')	image/jpeg	etag:%225835-65201a0b-fef7a6599562f8d1;;;%22	https://validthemes.net/site-template/ventix/assets/img/about/2.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/about/2.jpg	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:45	2735/2735	---M-Z	200	added ('OK')	application/x-javascript	etag:%22aaf-65201a0b-84ce3275f6d7e210;gz%22	https://validthemes.net/site-template/ventix/assets/js/typed.js	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/js/typed.js	(from https://validthemes.net/site-template/ventix/index-2.html)
15:47:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/index-2-onepage-light.html	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/index-2-onepage-light.88.delayed	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:47:54	1630/1630	---M--	200	added ('OK')	image/png	etag:%2265e-65201a0b-70d4428ae4f6e951;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/4.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/4.png	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:14	67657/67657	---M--	200	added ('OK')	image/png	etag:%2210849-65201a0b-e637c64bf10c0d97;;;%22	https://validthemes.net/site-template/ventix/assets/img/illustration/5.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/illustration/5.png	(from https://validthemes.net/site-template/ventix/index-2.html)
15:48:17	70881/70881	---M--	200	added ('OK')	image/jpeg	etag:%22114e1-65201a0b-2418f89a7499b7ca;;;%22	https://validthemes.net/site-template/ventix/assets/img/team/11.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/team/11.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/blog-with-sidebar.html	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/blog-with-sidebar.8c.delayed	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:36	44607/44607	---M--	200	added ('OK')	image/jpeg	etag:%22ae3f-65201a0b-b6c7c94a1614e850;;;%22	https://validthemes.net/site-template/ventix/assets/img/team/10.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/team/10.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:40	43134/43134	---M--	200	added ('OK')	image/jpeg	etag:%22a87e-65201a0b-eefa5b678cbc2bbd;;;%22	https://validthemes.net/site-template/ventix/assets/img/team/9.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/team/9.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:42	118442/118442	---M--	200	added ('OK')	image/jpeg	etag:%221ceaa-65201a0b-30abe449b48c8b54;;;%22	https://validthemes.net/site-template/ventix/assets/img/blog/v1.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/blog/v1.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:55	27663/27663	---M--	200	added ('OK')	image/jpeg	etag:%226c0f-65201a0b-4a948b7bef9438e4;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/2.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/2.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:48:58	25581/25581	---M--	200	added ('OK')	image/jpeg	etag:%2263ed-65201a0b-d44d5bcb839cf2d6;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/1.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/1.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:04	28290/28290	---M--	200	added ('OK')	image/jpeg	etag:%226e82-65201a0b-7aadc0e5aa5207da;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/3.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/3.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:15	16011/16011	---M--	200	added ('OK')	image/jpeg	etag:%223e8b-65201a0b-a19ffc063753cddf;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/4.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/4.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:18	51852/51852	---M--	200	added ('OK')	image/png	etag:%22ca8c-65201a0b-33bfc4930f13bb2e;;;%22	https://validthemes.net/site-template/ventix/assets/img/shape/laptop.png	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/shape/laptop.png	(from https://validthemes.net/site-template/ventix/index-light.html)
15:49:24	21865/21865	---M--	200	added ('OK')	image/jpeg	etag:%225569-65201a0b-b79584a58b3a43c2;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/5.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/5.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:24	20477/20477	---M--	200	added ('OK')	image/jpeg	etag:%224ffd-65201a0b-764fbb05d4677bc3;;;%22	https://validthemes.net/site-template/ventix/assets/img/gallery/6.jpg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/img/gallery/6.jpg	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/blog-standard.html	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/blog-standard.95.delayed	(from https://validthemes.net/site-template/ventix/blog-single-with-sidebar.html)
15:49:33	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/assets/fonts/flaticon.svg	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/assets/fonts/flaticon.svg	(from https://validthemes.net/site-template/ventix/assets/css/flaticon-set.css)
15:49:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/ventix/Version/	C:/Users/GREATNESS/Desktop/portfolio/portfolio/portfolio/validthemes.net/site-template/ventix/Version/index.html	(from https://validthemes.net/site-template/ventix/assets/js/TweenMax.min.js)
